periodo,instituicao,tipo_de_especialidade,doentes_saidos,dias_de_internamento,length_patient,new_var,fonte,multiplicacao,eriodo,year,month,week,weekday,doentes_saidos_lag,dias_de_internamento_lag,doentes_saidos_var,dias_de_internamento_var,cat1,cat2,instituicao1,instituicao2,length_stay_var,tipo_instituicao
2020-06-01,"Instituto Português Oncologia de Coimbra, EPE",Especialidade Cirurgica,1655,11728,7.1,2,transparencia_sns,19409840,2020-06-01,2020,6,22,seg,1362,9692,293,2036,Muitos doentes,Muitos doentes,"Instituto Português Oncologia de Coimbra, EPE","Instituto Português Oncologia de Coimbra, EPE",6.94880546075085,Cancer hospital
2020-06-01,"Centro Hospitalar do Oeste, EPE",Especialidade Cirurgica,2711,17004,6.3,2,transparencia_sns,46097844,2020-06-01,2020,6,22,seg,2272,14229,439,2775,Muitos doentes,Muitos doentes,"Centro Hospitalar do Oeste, EPE","Centro Hospitalar do Oeste, EPE",6.32118451025057,Hospital
2020-06-01,"Hospital Distrital de Santarém, EPE",Especialidade Cirurgica,2503,19379,7.7,2,transparencia_sns,48505637,2020-06-01,2020,6,22,seg,2071,16085,432,3294,Muitos doentes,Muitos doentes,"Hospital Distrital de Santarém, EPE","Hospital Distrital de Santarém, EPE",7.625,Hospital
2020-06-01,"Hospital Garcia de Orta, EPE",Especialidade Cirurgica,4449,31865,7.2,2,transparencia_sns,141767385,2020-06-01,2020,6,22,seg,3794,26673,655,5192,Muitos doentes,Muitos doentes,"Hospital Garcia de Orta, EPE","Hospital Garcia de Orta, EPE",7.92671755725191,Hospital
2020-06-01,"Centro Hospitalar do Médio Ave, EPE",Especialidade Cirurgica,2037,12992,6.4,2,transparencia_sns,26464704,2020-06-01,2020,6,22,seg,1681,11072,356,1920,Muitos doentes,Muitos doentes,"Centro Hospitalar do Médio Ave, EPE","Centro Hospitalar do Médio Ave, EPE",5.39325842696629,Hospital
2020-06-01,"Centro Hospitalar Trás-os-Montes e Alto Douro, EPE",Especialidade Cirurgica,4053,24211,6,2,transparencia_sns,98127183,2020-06-01,2020,6,22,seg,3277,19757,776,4454,Muitos doentes,Muitos doentes,"Centro Hospitalar Trás-os-Montes e Alto Douro, EPE","Centro Hospitalar Trás-os-Montes e Alto Douro, EPE",5.73969072164949,Hospital
2020-06-01,"Hospital Santa Maria Maior, EPE",Especialidade Cirurgica,925,5581,6,2,transparencia_sns,5162425,2020-06-01,2020,6,22,seg,765,4611,160,970,Poucos doentes,Pouquissímos doentes,"Hospital Santa Maria Maior, EPE","Hospital Santa Maria Maior, EPE",6.0625,Hospital
2020-06-01,"Unidade Local de Saúde do Alto Minho, EPE",Especialidade Cirurgica,3539,22938,6.5,2,transparencia_sns,81177582,2020-06-01,2020,6,22,seg,2982,18904,557,4034,Muitos doentes,Muitos doentes,"Unidade Local de Saúde do Alto Minho, EPE","Unidade Local de Saúde do Alto Minho, EPE",7.24236983842011,Hospital
2020-06-01,"Unidade Local de Saúde do Nordeste, EPE",Especialidade Cirurgica,1970,14017,7.1,2,transparencia_sns,27613490,2020-06-01,2020,6,22,seg,1622,11667,348,2350,Muitos doentes,Muitos doentes,"Unidade Local de Saúde do Nordeste, EPE","Unidade Local de Saúde do Nordeste, EPE",6.75287356321839,Hospital
2020-07-01,"Unidade Local de Saúde do Norte Alentejano, EPE",Especialidade Cirurgica,1771,13061,7.4,2,transparencia_sns,23131031,2020-07-01,2020,7,27,qua,1500,11094,271,1967,Muitos doentes,Muitos doentes,"Unidade Local de Saúde do Norte Alentejano, EPE","Unidade Local de Saúde do Norte Alentejano, EPE",7.25830258302583,Hospital
2020-07-01,"Centro Hospitalar de Leiria, EPE",Especialidade Cirurgica,4378,25351,5.8,2,transparencia_sns,110986678,2020-07-01,2020,7,27,qua,3691,21341,687,4010,Muitos doentes,Muitos doentes,"Centro Hospitalar de Leiria, EPE","Centro Hospitalar de Leiria, EPE",5.83697234352256,Hospital
2020-07-01,"Unidade Local de Saúde de Castelo Branco, EPE",Especialidade Cirurgica,1695,12287,7.2,2,transparencia_sns,20826465,2020-07-01,2020,7,27,qua,1441,10444,254,1843,Muitos doentes,Muitos doentes,"Unidade Local de Saúde de Castelo Branco, EPE","Unidade Local de Saúde de Castelo Branco, EPE",7.25590551181102,Hospital
2020-07-01,"Centro Hospitalar de Lisboa Ocidental, EPE",Especialidade Cirurgica,5825,44904,7.7,2,transparencia_sns,261565800,2020-07-01,2020,7,27,qua,4968,38406,857,6498,Muitos doentes,Muitos doentes,"Centro Hospitalar de Lisboa Ocidental, EPE","Centro Hospitalar de Lisboa Ocidental, EPE",7.58226371061844,Hospital
2020-07-01,"Centro Hospitalar do Oeste, EPE",Especialidade Cirurgica,3212,19996,6.2,2,transparencia_sns,64227152,2020-07-01,2020,7,27,qua,2711,17004,501,2992,Muitos doentes,Muitos doentes,"Centro Hospitalar do Oeste, EPE","Centro Hospitalar do Oeste, EPE",5.97205588822355,Hospital
2020-07-01,"Centro Hospitalar Médio Tejo, EPE",Especialidade Cirurgica,3007,21659,7.2,2,transparencia_sns,65128613,2020-07-01,2020,7,27,qua,2590,18553,417,3106,Muitos doentes,Muitos doentes,"Centro Hospitalar Médio Tejo, EPE","Centro Hospitalar Médio Tejo, EPE",7.4484412470024,Hospital
2020-07-01,"Hospital de Vila Franca de Xira, PPP",Especialidade Cirurgica,3501,17997,5.1,2,transparencia_sns,63007497,2020-07-01,2020,7,27,qua,2923,15201,578,2796,Muitos doentes,Muitos doentes,"Hospital de Vila Franca de Xira, EPE","Hospital de Vila Franca de Xira, EPE",4.83737024221453,Hospital
2020-07-01,"Instituto Português Oncologia de Lisboa, EPE",Especialidade Cirurgica,2433,15353,6.3,2,transparencia_sns,37353849,2020-07-01,2020,7,27,qua,2056,13160,377,2193,Muitos doentes,Muitos doentes,"Instituto Português Oncologia de Lisboa, EPE","Instituto Português Oncologia de Lisboa, EPE",5.81697612732096,Cancer hospital
2020-07-01,"Unidade Local de Saúde do Nordeste, EPE",Especialidade Cirurgica,2323,16567,7.1,2,transparencia_sns,38485141,2020-07-01,2020,7,27,qua,1970,14017,353,2550,Muitos doentes,Muitos doentes,"Unidade Local de Saúde do Nordeste, EPE","Unidade Local de Saúde do Nordeste, EPE",7.22379603399434,Hospital
2020-08-01,"Unidade Local de Saúde do Baixo Alentejo, EPE",Especialidade Cirurgica,2411,16304,6.8,2,transparencia_sns,39308944,2020-08-01,2020,8,31,sáb,2115,14231,296,2073,Muitos doentes,Muitos doentes,"Unidade Local de Saúde do Baixo Alentejo, EPE","Unidade Local de Saúde do Baixo Alentejo, EPE",7.00337837837838,Hospital
2020-08-01,"Unidade Local de Saúde de Castelo Branco, EPE",Especialidade Cirurgica,1930,14118,7.3,2,transparencia_sns,27247740,2020-08-01,2020,8,31,sáb,1695,12287,235,1831,Muitos doentes,Muitos doentes,"Unidade Local de Saúde de Castelo Branco, EPE","Unidade Local de Saúde de Castelo Branco, EPE",7.79148936170213,Hospital
2020-08-01,"Hospital de Vila Franca de Xira, PPP",Especialidade Cirurgica,4020,20517,5.1,2,transparencia_sns,82478340,2020-08-01,2020,8,31,sáb,3501,17997,519,2520,Muitos doentes,Muitos doentes,"Hospital de Vila Franca de Xira, EPE","Hospital de Vila Franca de Xira, EPE",4.85549132947977,Hospital
2020-08-01,"Centro Hospitalar Póvoa de Varzim/Vila do Conde, EPE",Especialidade Cirurgica,2516,11082,4.4,2,transparencia_sns,27882312,2020-08-01,2020,8,31,sáb,2183,9633,333,1449,Muitos doentes,Muitos doentes,"Centro Hospitalar Póvoa de Varzim/Vila do Conde, EPE","Centro Hospitalar Póvoa de Varzim/Vila do Conde, EPE",4.35135135135135,Hospital
2020-08-01,"Unidade Local de Saúde do Alto Minho, EPE",Especialidade Cirurgica,4961,32268,6.5,2,transparencia_sns,160081548,2020-08-01,2020,8,31,sáb,4292,27521,669,4747,Muitos doentes,Muitos doentes,"Unidade Local de Saúde do Alto Minho, EPE","Unidade Local de Saúde do Alto Minho, EPE",7.09566517189836,Hospital
2020-09-01,"Centro Hospitalar Universitário do Algarve,EPE",Especialidade Cirurgica,8815,70796,8,2,transparencia_sns,624066740,2020-09-01,2020,9,36,ter,7785,62640,1030,8156,Muitos doentes,Muitos doentes,"Centro Hospitalar Universitário do Algarve,EPE","Centro Hospitalar Universitário do Algarve,EPE",7.91844660194175,University
2020-09-01,"Centro Hospitalar Universitário Lisboa Central, EPE",Especialidade Cirurgica,14672,108712,7.4,2,transparencia_sns,1595022464,2020-09-01,2020,9,36,ter,12877,96643,1795,12069,Muitos doentes,Muitos doentes,"Centro Hospitalar Universitário Lisboa Central, EPE","Centro Hospitalar Universitário Lisboa Central, EPE",6.72367688022284,University
2020-09-01,"Centro Hospitalar de Setúbal, EPE",Especialidade Cirurgica,3493,23327,6.7,2,transparencia_sns,81481211,2020-09-01,2020,9,36,ter,3097,20365,396,2962,Muitos doentes,Muitos doentes,"Centro Hospitalar de Setúbal, EPE","Centro Hospitalar de Setúbal, EPE",7.47979797979798,Hospital
2020-09-01,"Centro Hospitalar Universitário de Lisboa Norte, EPE",Especialidade Cirurgica,10191,65469,6.4,2,transparencia_sns,667194579,2020-09-01,2020,9,36,ter,8960,58042,1231,7427,Muitos doentes,Muitos doentes,"Centro Hospitalar Universitário de Lisboa Norte, EPE","Centro Hospitalar Universitário de Lisboa Norte, EPE",6.03330625507717,University
2020-09-01,"Hospital de Vila Franca de Xira, PPP",Especialidade Cirurgica,4558,23243,5.1,2,transparencia_sns,105941594,2020-09-01,2020,9,36,ter,4020,20517,538,2726,Muitos doentes,Muitos doentes,"Hospital de Vila Franca de Xira, EPE","Hospital de Vila Franca de Xira, EPE",5.06691449814126,Hospital
2020-09-01,"Centro Hospitalar Entre Douro e Vouga, EPE",Especialidade Cirurgica,6767,32094,4.7,2,transparencia_sns,217180098,2020-09-01,2020,9,36,ter,5499,28180,1268,3914,Muitos doentes,Muitos doentes,"Centro Hospitalar Entre Douro e Vouga, EPE","Centro Hospitalar Entre Douro e Vouga, EPE",3.08675078864353,Hospital
2020-09-01,"Instituto Português Oncologia do Porto, EPE",Especialidade Cirurgica,4227,31658,7.5,2,transparencia_sns,133818366,2020-09-01,2020,9,36,ter,3758,28006,469,3652,Muitos doentes,Muitos doentes,"Instituto Português Oncologia do Porto, EPE","Instituto Português Oncologia do Porto, EPE",7.78678038379531,Cancer hospital
2020-10-01,"Centro Hospitalar de Leiria, EPE",Especialidade Cirurgica,6416,37966,5.9,2,transparencia_sns,243589856,2020-10-01,2020,10,40,qui,5747,33623,669,4343,Muitos doentes,Muitos doentes,"Centro Hospitalar de Leiria, EPE","Centro Hospitalar de Leiria, EPE",6.49177877428999,Hospital
2020-10-01,"Centro Hospitalar do Baixo Vouga, EPE",Especialidade Cirurgica,6515,32700,5,2,transparencia_sns,213040500,2020-10-01,2020,10,40,qui,5781,29075,734,3625,Muitos doentes,Muitos doentes,"Centro Hospitalar do Baixo Vouga, EPE","Centro Hospitalar do Baixo Vouga, EPE",4.93869209809264,Hospital
2020-10-01,"Centro Hospitalar Tondela-Viseu, EPE",Especialidade Cirurgica,7089,55701,7.9,2,transparencia_sns,394864389,2020-10-01,2020,10,40,qui,6245,49108,844,6593,Muitos doentes,Muitos doentes,"Centro Hospitalar Tondela-Viseu, EPE","Centro Hospitalar Tondela-Viseu, EPE",7.81161137440758,Hospital
2020-10-01,Hospital Dr. Francisco Zagalo,Especialidade Cirurgica,202,725,3.6,2,transparencia_sns,146450,2020-10-01,2020,10,40,qui,175,644,27,81,Poucos doentes,Pouquissímos doentes,Hospital Dr. Francisco Zagalo,Hospital Dr. Francisco Zagalo,3,Hospital
2020-10-01,"Centro Hospitalar Trás-os-Montes e Alto Douro, EPE",Especialidade Cirurgica,7240,43338,6,2,transparencia_sns,313767120,2020-10-01,2020,10,40,qui,6438,38478,802,4860,Muitos doentes,Muitos doentes,"Centro Hospitalar Trás-os-Montes e Alto Douro, EPE","Centro Hospitalar Trás-os-Montes e Alto Douro, EPE",6.05985037406484,Hospital
2020-10-01,"Hospital Santa Maria Maior, EPE",Especialidade Cirurgica,1530,9580,6.3,2,transparencia_sns,14657400,2020-10-01,2020,10,40,qui,1377,8515,153,1065,Muitos doentes,Muitos doentes,"Hospital Santa Maria Maior, EPE","Hospital Santa Maria Maior, EPE",6.96078431372549,Hospital
2020-11-01,"Unidade Local de Saúde do Litoral Alentejano, EPE",Especialidade Cirurgica,1382,8549,6.2,2,transparencia_sns,11814718,2020-11-01,2020,11,44,dom,1211,7448,171,1101,Muitos doentes,Muitos doentes,"Unidade Local de Saúde do Litoral Alentejano, EPE","Unidade Local de Saúde do Litoral Alentejano, EPE",6.43859649122807,Hospital
2020-11-01,"Centro Hospitalar do Oeste, EPE",Especialidade Cirurgica,5018,31104,6.2,2,transparencia_sns,156079872,2020-11-01,2020,11,44,dom,4577,28465,441,2639,Muitos doentes,Muitos doentes,"Centro Hospitalar do Oeste, EPE","Centro Hospitalar do Oeste, EPE",5.98412698412698,Hospital
2020-11-01,"Hospital de Loures, PPP",Especialidade Cirurgica,6343,29993,4.7,2,transparencia_sns,190245599,2020-11-01,2020,11,44,dom,5740,27632,603,2361,Muitos doentes,Muitos doentes,"Hospital de Loures, PPP","Hospital de Loures, PPP",3.91542288557214,Hospital
2020-11-01,"Centro Hospitalar do Médio Ave, EPE",Especialidade Cirurgica,4018,23364,5.8,2,transparencia_sns,93876552,2020-11-01,2020,11,44,dom,3703,21637,315,1727,Muitos doentes,Muitos doentes,"Centro Hospitalar do Médio Ave, EPE","Centro Hospitalar do Médio Ave, EPE",5.48253968253968,Hospital
2020-11-01,"Centro Hospitalar Entre Douro e Vouga, EPE",Especialidade Cirurgica,7768,38843,5,2,transparencia_sns,301732424,2020-11-01,2020,11,44,dom,7204,36089,564,2754,Muitos doentes,Muitos doentes,"Centro Hospitalar Entre Douro e Vouga, EPE","Centro Hospitalar Entre Douro e Vouga, EPE",4.88297872340426,Hospital
2020-11-01,"Centro Hospitalar Póvoa de Varzim/Vila do Conde, EPE",Especialidade Cirurgica,3609,15690,4.3,2,transparencia_sns,56625210,2020-11-01,2020,11,44,dom,3303,14401,306,1289,Muitos doentes,Muitos doentes,"Centro Hospitalar Póvoa de Varzim/Vila do Conde, EPE","Centro Hospitalar Póvoa de Varzim/Vila do Conde, EPE",4.2124183006536,Hospital
2020-11-01,"Centro Hospitalar Tâmega e Sousa, EPE",Especialidade Cirurgica,8892,46159,5.2,2,transparencia_sns,410445828,2020-11-01,2020,11,44,dom,8285,42850,607,3309,Muitos doentes,Muitos doentes,"Centro Hospitalar Tâmega e Sousa, EPE","Centro Hospitalar Tâmega e Sousa, EPE",5.45140032948929,Hospital
2020-11-01,"Hospital Santa Maria Maior, EPE",Especialidade Cirurgica,1722,10523,6.1,2,transparencia_sns,18120606,2020-11-01,2020,11,44,dom,1530,9580,192,943,Muitos doentes,Muitos doentes,"Hospital Santa Maria Maior, EPE","Hospital Santa Maria Maior, EPE",4.91145833333333,Hospital
2020-12-01,"Hospital Espírito Santo de Évora, EPE",Especialidade Cirurgica,4606,26581,5.8,2,transparencia_sns,122432086,2020-12-01,2020,12,49,ter,4297,24935,309,1646,Muitos doentes,Muitos doentes,"Hospital Espírito Santo de Évora, EPE","Hospital Espírito Santo de Évora, EPE",5.32686084142395,Hospital
2020-12-01,"Centro Hospitalar Universitário Cova da Beira, EPE",Especialidade Cirurgica,3315,30443,9.2,2,transparencia_sns,100918545,2020-12-01,2020,12,49,ter,3097,28183,218,2260,Muitos doentes,Muitos doentes,"Centro Hospitalar Universitário Cova da Beira, EPE","Centro Hospitalar Universitário Cova da Beira, EPE",10.3669724770642,University
2020-12-01,"Hospital Distrital da Figueira da Foz, EPE",Especialidade Cirurgica,2118,14514,6.9,2,transparencia_sns,30740652,2020-12-01,2020,12,49,ter,2007,13805,111,709,Muitos doentes,Muitos doentes,"Hospital Distrital da Figueira da Foz, EPE","Hospital Distrital da Figueira da Foz, EPE",6.38738738738739,Hospital
2020-12-01,"Instituto Português Oncologia de Coimbra, EPE",Especialidade Cirurgica,3538,22630,6.4,2,transparencia_sns,80064940,2020-12-01,2020,12,49,ter,3201,21186,337,1444,Muitos doentes,Muitos doentes,"Instituto Português Oncologia de Coimbra, EPE","Instituto Português Oncologia de Coimbra, EPE",4.28486646884273,Cancer hospital
2020-12-01,"Centro Hospitalar de Lisboa Ocidental, EPE",Especialidade Cirurgica,9982,77152,7.7,2,transparencia_sns,770131264,2020-12-01,2020,12,49,ter,9201,70838,781,6314,Muitos doentes,Muitos doentes,"Centro Hospitalar de Lisboa Ocidental, EPE","Centro Hospitalar de Lisboa Ocidental, EPE",8.08450704225352,Hospital
2020-12-01,"Hospital de Loures, PPP",Especialidade Cirurgica,6791,32428,4.8,2,transparencia_sns,220218548,2020-12-01,2020,12,49,ter,6343,29993,448,2435,Muitos doentes,Muitos doentes,"Hospital de Loures, PPP","Hospital de Loures, PPP",5.43526785714286,Hospital
2020-12-01,"Centro Hospitalar Tâmega e Sousa, EPE",Especialidade Cirurgica,9557,49779,5.2,2,transparencia_sns,475737903,2020-12-01,2020,12,49,ter,8892,46159,665,3620,Muitos doentes,Muitos doentes,"Centro Hospitalar Tâmega e Sousa, EPE","Centro Hospitalar Tâmega e Sousa, EPE",5.44360902255639,Hospital
2020-12-01,"Hospital de Braga, EPE",Especialidade Cirurgica,14707,81117,5.5,2,transparencia_sns,1192987719,2020-12-01,2020,12,49,ter,13418,74338,1289,6779,Muitos doentes,Muitos doentes,"Hospital de Braga, EPE","Hospital de Braga, EPE",5.25911559348332,Hospital
2020-12-01,"Unidade Local de Saúde de Matosinhos, EPE",Especialidade Cirurgica,6366,38328,6,2,transparencia_sns,243996048,2020-12-01,2020,12,49,ter,5863,35786,503,2542,Muitos doentes,Muitos doentes,"Unidade Local de Saúde de Matosinhos, EPE","Unidade Local de Saúde de Matosinhos, EPE",5.05367793240557,Hospital
2021-01-01,"Hospital Distrital da Figueira da Foz, EPE",Especialidade Cirurgica,119,820,6.9,2,transparencia_sns,97580,2021-01-01,2021,1,1,sex,,,119,820,Poucos doentes,Pouquissímos doentes,"Hospital Distrital da Figueira da Foz, EPE","Hospital Distrital da Figueira da Foz, EPE",6.89075630252101,Hospital
2021-01-01,"Instituto Português Oncologia de Coimbra, EPE",Especialidade Cirurgica,269,1590,5.9,2,transparencia_sns,427710,2021-01-01,2021,1,1,sex,,,269,1590,Poucos doentes,Pouquissímos doentes,"Instituto Português Oncologia de Coimbra, EPE","Instituto Português Oncologia de Coimbra, EPE",5.91078066914498,Cancer hospital
2021-01-01,"Centro Hospitalar Barreiro/Montijo, EPE",Especialidade Cirurgica,243,1436,5.9,2,transparencia_sns,348948,2021-01-01,2021,1,1,sex,,,243,1436,Poucos doentes,Pouquissímos doentes,"Centro Hospitalar Barreiro/Montijo, EPE","Centro Hospitalar Barreiro/Montijo, EPE",5.90946502057613,Hospital
2021-01-01,"Centro Hospitalar de Setúbal, EPE",Especialidade Cirurgica,265,2078,7.8,2,transparencia_sns,550670,2021-01-01,2021,1,1,sex,,,265,2078,Poucos doentes,Pouquissímos doentes,"Centro Hospitalar de Setúbal, EPE","Centro Hospitalar de Setúbal, EPE",7.84150943396226,Hospital
2021-01-01,"Instituto Português Oncologia de Lisboa, EPE",Especialidade Cirurgica,371,2257,6.1,2,transparencia_sns,837347,2021-01-01,2021,1,1,sex,,,371,2257,Poucos doentes,Pouquissímos doentes,"Instituto Português Oncologia de Lisboa, EPE","Instituto Português Oncologia de Lisboa, EPE",6.08355795148248,Cancer hospital
2021-01-01,"Centro Hospitalar Póvoa de Varzim/Vila do Conde, EPE",Especialidade Cirurgica,286,1136,4,2,transparencia_sns,324896,2021-01-01,2021,1,1,sex,,,286,1136,Poucos doentes,Pouquissímos doentes,"Centro Hospitalar Póvoa de Varzim/Vila do Conde, EPE","Centro Hospitalar Póvoa de Varzim/Vila do Conde, EPE",3.97202797202797,Hospital
2021-01-01,"Centro Hospitalar Trás-os-Montes e Alto Douro, EPE",Especialidade Cirurgica,554,3642,6.6,2,transparencia_sns,2017668,2021-01-01,2021,1,1,sex,,,554,3642,Poucos doentes,Pouquissímos doentes,"Centro Hospitalar Trás-os-Montes e Alto Douro, EPE","Centro Hospitalar Trás-os-Montes e Alto Douro, EPE",6.57400722021661,Hospital
2021-02-01,"Centro Hospitalar Universitário Cova da Beira, EPE",Especialidade Cirurgica,371,5342,14.4,2,transparencia_sns,1981882,2021-02-01,2021,2,5,seg,183,2929,188,2413,Poucos doentes,Pouquissímos doentes,"Centro Hospitalar Universitário Cova da Beira, EPE","Centro Hospitalar Universitário Cova da Beira, EPE",12.8351063829787,University
2021-02-01,"Centro Hospitalar e Universitário de Coimbra, EPE",Especialidade Cirurgica,3164,21818,6.9,2,transparencia_sns,69032152,2021-02-01,2021,2,5,seg,1665,11699,1499,10119,Muitos doentes,Muitos doentes,"Centro Hospitalar e Universitário de Coimbra, EPE","Centro Hospitalar e Universitário de Coimbra, EPE",6.7505003335557,University
2021-02-01,"Centro Hospitalar Universitário de Lisboa Norte, EPE",Especialidade Cirurgica,1705,11437,6.7,2,transparencia_sns,19500085,2021-02-01,2021,2,5,seg,864,6282,841,5155,Muitos doentes,Muitos doentes,"Centro Hospitalar Universitário de Lisboa Norte, EPE","Centro Hospitalar Universitário de Lisboa Norte, EPE",6.12960760998811,University
2021-02-01,"Hospital Distrital de Santarém, EPE",Especialidade Cirurgica,646,5483,8.5,2,transparencia_sns,3542018,2021-02-01,2021,2,5,seg,307,2711,339,2772,Poucos doentes,Pouquissímos doentes,"Hospital Distrital de Santarém, EPE","Hospital Distrital de Santarém, EPE",8.17699115044248,Hospital
2021-02-01,"Centro Hospitalar Universitário do Porto, EPE",Especialidade Cirurgica,2562,15398,6,2,transparencia_sns,39449676,2021-02-01,2021,2,5,seg,1273,7628,1289,7770,Muitos doentes,Muitos doentes,"Centro Hospitalar Universitário do Porto, EPE","Centro Hospitalar Universitário do Porto, EPE",6.02792862684251,University
2021-02-01,"Hospital da Senhora da Oliveira, Guimarães, EPE",Especialidade Cirurgica,1158,8380,7.2,2,transparencia_sns,9704040,2021-02-01,2021,2,5,seg,565,4393,593,3987,Muitos doentes,Muitos doentes,"Hospital da Senhora da Oliveira, Guimarães, EPE","Hospital da Senhora da Oliveira, Guimarães, EPE",6.72344013490725,Hospital
2021-02-01,"Hospital Santa Maria Maior, EPE",Especialidade Cirurgica,211,1484,7,2,transparencia_sns,313124,2021-02-01,2021,2,5,seg,134,921,77,563,Poucos doentes,Pouquissímos doentes,"Hospital Santa Maria Maior, EPE","Hospital Santa Maria Maior, EPE",7.31168831168831,Hospital
2021-02-01,"Unidade Local de Saúde do Alto Minho, EPE",Especialidade Cirurgica,733,5057,6.9,2,transparencia_sns,3706781,2021-02-01,2021,2,5,seg,357,2479,376,2578,Poucos doentes,Pouquissímos doentes,"Unidade Local de Saúde do Alto Minho, EPE","Unidade Local de Saúde do Alto Minho, EPE",6.85638297872341,Hospital
2021-03-01,"Centro Hospitalar do Baixo Vouga, EPE",Especialidade Cirurgica,1418,7871,5.6,2,transparencia_sns,11161078,2021-03-01,2021,3,9,seg,723,4431,695,3440,Muitos doentes,Muitos doentes,"Centro Hospitalar do Baixo Vouga, EPE","Centro Hospitalar do Baixo Vouga, EPE",4.94964028776978,Hospital
2021-03-01,"Instituto Português Oncologia de Coimbra, EPE",Especialidade Cirurgica,878,5372,6.1,2,transparencia_sns,4716616,2021-03-01,2021,3,9,seg,561,3417,317,1955,Poucos doentes,Pouquissímos doentes,"Instituto Português Oncologia de Coimbra, EPE","Instituto Português Oncologia de Coimbra, EPE",6.16719242902208,Cancer hospital
2021-03-01,"Centro Hospitalar do Oeste, EPE",Especialidade Cirurgica,1105,6744,6.1,2,transparencia_sns,7452120,2021-03-01,2021,3,9,seg,582,3864,523,2880,Muitos doentes,Muitos doentes,"Centro Hospitalar do Oeste, EPE","Centro Hospitalar do Oeste, EPE",5.50669216061186,Hospital
2021-03-01,"Hospital Professor Doutor Fernando Fonseca, EPE",Especialidade Cirurgica,1690,12678,7.5,2,transparencia_sns,21425820,2021-03-01,2021,3,9,seg,945,7386,745,5292,Muitos doentes,Muitos doentes,"Hospital Professor Doutor Fernando Fonseca, EPE","Hospital Professor Doutor Fernando Fonseca, EPE",7.10335570469799,Hospital
2021-03-01,"Centro Hospitalar Universitário de São João, EPE",Especialidade Cirurgica,6411,35812,5.6,2,transparencia_sns,229590732,2021-03-01,2021,3,9,seg,4052,22916,2359,12896,Muitos doentes,Muitos doentes,"Centro Hospitalar Universitário de São João, EPE","Centro Hospitalar Universitário de São João, EPE",5.46672318779144,University
2021-03-01,"Centro Hospitalar Universitário do Porto, EPE",Especialidade Cirurgica,4331,25075,5.8,2,transparencia_sns,108599825,2021-03-01,2021,3,9,seg,2562,15398,1769,9677,Muitos doentes,Muitos doentes,"Centro Hospitalar Universitário do Porto, EPE","Centro Hospitalar Universitário do Porto, EPE",5.47032221594121,University
2021-03-01,"Centro Hospitalar Entre Douro e Vouga, EPE",Especialidade Cirurgica,1772,9578,5.4,2,transparencia_sns,16972216,2021-03-01,2021,3,9,seg,987,5558,785,4020,Muitos doentes,Muitos doentes,"Centro Hospitalar Entre Douro e Vouga, EPE","Centro Hospitalar Entre Douro e Vouga, EPE",5.12101910828026,Hospital
2021-04-01,"Unidade Local de Saúde da Guarda, EPE",Especialidade Cirurgica,674,5518,8.2,2,transparencia_sns,3719132,2021-04-01,2021,4,14,qui,491,4084,183,1434,Poucos doentes,Pouquissímos doentes,"Unidade Local de Saúde da Guarda, EPE","Unidade Local de Saúde da Guarda, EPE",7.83606557377049,Hospital
2021-04-01,"Centro Hospitalar do Médio Ave, EPE",Especialidade Cirurgica,1459,8540,5.9,2,transparencia_sns,12459860,2021-04-01,2021,4,14,qui,1025,6348,434,2192,Muitos doentes,Muitos doentes,"Centro Hospitalar do Médio Ave, EPE","Centro Hospitalar do Médio Ave, EPE",5.05069124423963,Hospital
2021-04-01,"Centro Hospitalar Entre Douro e Vouga, EPE",Especialidade Cirurgica,2706,13502,5,2,transparencia_sns,36536412,2021-04-01,2021,4,14,qui,1772,9578,934,3924,Muitos doentes,Muitos doentes,"Centro Hospitalar Entre Douro e Vouga, EPE","Centro Hospitalar Entre Douro e Vouga, EPE",4.20128479657388,Hospital
2021-04-01,"Centro Hospitalar Vila Nova de Gaia/Espinho, EPE",Especialidade Cirurgica,3866,19988,5.2,2,transparencia_sns,77273608,2021-04-01,2021,4,14,qui,2587,14104,1279,5884,Muitos doentes,Muitos doentes,"Centro Hospitalar Vila Nova de Gaia/Espinho, EPE","Centro Hospitalar Vila Nova de Gaia/Espinho, EPE",4.60046911649726,Hospital
2021-04-01,"Instituto Português Oncologia do Porto, EPE",Especialidade Cirurgica,2149,15851,7.4,2,transparencia_sns,34063799,2021-04-01,2021,4,14,qui,1570,11752,579,4099,Muitos doentes,Muitos doentes,"Instituto Português Oncologia do Porto, EPE","Instituto Português Oncologia do Porto, EPE",7.07944732297064,Cancer hospital
2021-04-01,"Unidade Local de Saúde do Nordeste, EPE",Especialidade Cirurgica,1191,8054,6.8,2,transparencia_sns,9592314,2021-04-01,2021,4,14,qui,794,5566,397,2488,Muitos doentes,Muitos doentes,"Unidade Local de Saúde do Nordeste, EPE","Unidade Local de Saúde do Nordeste, EPE",6.26700251889169,Hospital
2021-05-01,"Hospital Espírito Santo de Évora, EPE",Especialidade Cirurgica,1818,10619,5.8,2,transparencia_sns,19305342,2021-05-01,2021,5,18,sáb,1360,8039,458,2580,Muitos doentes,Muitos doentes,"Hospital Espírito Santo de Évora, EPE","Hospital Espírito Santo de Évora, EPE",5.63318777292576,Hospital
